,Resample,RMSLE,p,k_V,c_V,r,k_T,d_T,c_T,T_0,V_0
169,170.0,0.9451945895599972,5.4500176935868225,1200000.0,2.3074589815226732e-06,0.21451014822692827,3918.260691523552,0.011,0.0498880877191874,880919.6,25.0
170,171.0,1.0435326247547267,6.238074054065301,1200000.0,3.0959073033222048e-06,0.20317235124296928,3408.18816203624,0.011,2.269920473807474e-09,941269.6,25.0
171,172.0,0.9043258512564174,6.647096230761221,1200000.0,3.2305234138745945e-06,0.1926181705377985,3135.4105238988996,0.011,4.492699440250547e-08,975242.4,25.0
172,173.0,0.914256416822928,6.090433029520213,1200000.0,2.6430859588342227e-06,0.1849158294338693,3186.3728909119964,0.011,0.047673873942141454,949504.4,25.0
173,174.0,0.8057756200162336,6.380786336127841,1200000.0,2.622716701323197e-06,0.19534435544996853,3447.8947558775544,0.011,0.03296676594884684,980519.2,25.0
174,175.0,0.9177642365793711,5.768213249577556,1200000.0,2.4948744988352372e-06,0.22723161496856648,4776.517749555409,0.011,6.505768951337032e-08,1007467.6,25.0
175,176.0,0.9359248703612687,5.40780709199678,1200000.0,2.2856066732936423e-06,0.2239530056090544,3651.1803636923432,0.011,0.0500934819755543,835896.8,25.0
176,177.0,0.9368294138463044,5.664672630187731,1200000.0,2.5562711697106356e-06,0.21908591450149828,4924.886249437928,0.011,0.02651981728957936,911934.4,25.0
177,178.0,0.9527601789774108,6.132736136694099,1200000.0,2.4680246725725693e-06,0.21696171435708322,4634.868208274245,0.011,0.022758896783063753,967578.8,25.0
178,179.0,0.9921987433141244,6.648563320643909,1200000.0,3.021604176153318e-06,0.19814655650693425,4142.023226454854,0.011,8.726129818725781e-10,1036163.6,25.0
179,180.0,0.9842118425129254,5.818561400435229,1200000.0,2.444650054858018e-06,0.18973149397897515,2802.3791055977345,0.011,0.05337100000345607,935924.8,25.0
180,181.0,0.8892447573331196,6.005921644145737,1200000.0,2.651135754376645e-06,0.21684310339932722,5424.013694517314,0.011,0.017794275818734218,951823.2,25.0
181,182.0,0.8678589971397657,5.581048076952484,1200000.0,2.706581339352868e-06,0.22527415342615598,3921.555014386773,0.011,0.02336423904115653,811906.4,25.0
182,183.0,0.970917288849956,6.35466131719263,1200000.0,3.012340126750499e-06,0.19630646624867865,3314.6577275767922,0.011,0.011753773938621759,943588.4,25.0
183,184.0,0.9914556990717013,6.170722508806911,1200000.0,2.7505135802139392e-06,0.21099047376333857,5109.701645903289,0.011,0.007848312987768835,1006896.4,25.0
184,185.0,0.8451826793966264,5.709381277007665,1200000.0,2.4368331906287564e-06,0.1965192590405067,2974.1996910870075,0.011,0.05771355388593835,893860.0,25.0
185,186.0,0.9205826311382919,6.581440146450888,1200000.0,3.179853453851283e-06,0.19452741863788248,3963.058782465756,0.011,7.693286008247924e-10,1010425.6,25.0
186,187.0,0.9705031125898869,5.877617678147338,1200000.0,2.536731281224524e-06,0.19953787484978136,3825.470196507871,0.011,0.03516546148035893,959486.8,25.0
187,188.0,1.0352080379805155,5.549953618112539,1200000.0,2.42854974624409e-06,0.23264712997725923,5121.876976899803,0.011,0.018951787058395786,909615.6,25.0
188,189.0,0.8192832869196479,6.330280486893841,1200000.0,2.7698803472592297e-06,0.18180412936418122,2487.349060833454,0.011,0.053356315705658464,893860.0,25.0
189,190.0,0.8240720195704844,5.918327190372132,1200000.0,2.7256572206530135e-06,0.21291492718930272,3601.152179144323,0.011,0.027609399441661187,851652.4,25.0
190,191.0,0.8432380697946059,5.60329754884652,1200000.0,2.4541595711532547e-06,0.23877440872298905,5732.996678523719,0.011,0.017807673734686724,888583.2,25.0
191,192.0,0.9357327996622615,6.086544876700955,1200000.0,2.958435663821887e-06,0.2040630721863934,3214.101699218154,0.011,0.007768662005957105,914892.4,25.0
192,193.0,0.9494410638751538,6.057507392435568,1200000.0,2.669750143241087e-06,0.21706212908536315,4655.6912961006165,0.011,1.8428236714385093e-10,1010425.6,25.0
193,194.0,0.9552773178050996,5.7002325190699565,1200000.0,2.4792721801621446e-06,0.22045792583842427,4737.034646622837,0.011,0.02867430030656054,906657.6,25.0
194,195.0,0.8675907236166536,6.291799572230275,1200000.0,2.857593381898491e-06,0.20855531878750355,4082.694132268429,0.011,9.229579989167291e-09,999232.8,25.0
195,196.0,0.9153817256106271,6.1759017088716845,1200000.0,2.6506803932974316e-06,0.21618626872029267,4645.110676020384,0.011,3.7766866972654967e-07,1025542.0,25.0
196,197.0,0.9835790593499824,5.819450987456591,1200000.0,2.5428598967745507e-06,0.22263868173322265,4688.0964587926865,0.011,0.016163246373061935,938882.8,25.0
197,198.0,0.8843734178475822,5.974361627877698,1200000.0,2.6477402891452484e-06,0.21285309538404107,4856.468760989606,0.011,0.022156621831287027,938311.6,25.0
198,199.0,0.9088474787585895,6.265133017019345,1200000.0,2.661622756378401e-06,0.19968124471541415,4053.340418331325,0.011,0.02443230441223876,999232.8,25.0
199,200.0,0.8844909099111353,5.646854697240634,1200000.0,2.5061341612969123e-06,0.2331799823123859,4907.562715448439,0.011,2.2773402108544616e-08,975242.4,25.0
